,OverallQual,GarageCars,TotalBsmtSF,GrLivArea,GarageArea,FullBath,YearBuilt,GarageYrBlt,ExterQual_TA,1stFlrSF,KitchenQual_TA,LotFrontage,ExterQual_Gd,Foundation_PConc,TotRmsAbvGrd,KitchenQual_Gd,YearRemodAdd,BsmtQual_Gd,Fireplaces,BsmtFinSF1,BsmtQual_TA,FireplaceQu_None,GarageFinish_Unf,GarageType_Attchd,BsmtUnfSF,GarageType_Detchd,MSSubClass_60,2ndFlrSF,OverallCond,BsmtFinType1_GLQ,Foundation_CBlock,Exterior1st_VinylSd,LotShape_Reg,MSSubClass_30,HeatingQC_TA,LotArea,MasVnrArea,MasVnrType_None,Neighborhood_NAmes,MSZoning_RM,CentralAir_Y,SaleCondition_Partial,GarageQual_None,HalfBath,GarageFinish_RFn,FireplaceQu_Gd,Neighborhood_NridgHt,GarageQual_TA,HouseStyle_2Story,FireplaceQu_TA,WoodDeckSF,PavedDrive_Y,GarageCond_TA,Neighborhood_NoRidge,MSZoning_RL,SaleType_WD,BedroomAbvGr,Electrical_SBrkr,MasVnrType_Stone,Neighborhood_Somerst,Neighborhood_CollgCr,OpenPorchSF,PoolQC_None,BsmtExposure_Gd,Neighborhood_Gilbert,Street_Pave,Neighborhood_OldTown,KitchenAbvGr,BsmtExposure_No,YrSold,Fence_MnPrv,MSZoning_FV,MasVnrType_BrkFace,Neighborhood_MeadowV,Exterior1st_Wd Sdng,EnclosedPorch,BsmtCond_Gd,Exterior2nd_Wd Sdng,KitchenQual_Fa,BsmtFinType1_Rec,BsmtFinSF2,MSSubClass_160,Exterior1st_CemntBd,Neighborhood_ClearCr,Neighborhood_BrkSide,RoofStyle_Hip,Neighborhood_IDOTRR,GarageType_BuiltIn,MSSubClass_50,Neighborhood_StoneBr,HeatingQC_Gd,Neighborhood_Sawyer,PavedDrive_P,Fence_None,HouseStyle_SFoyer,GarageCond_Fa,SaleCondition_Normal,MSSubClass_45,Functional_Typ,LotConfig_Inside,Exterior1st_MetalSd,Electrical_FuseF,Exterior1st_HdBoard,BsmtQual_Fa,HeatingQC_Fa,Exterior2nd_Plywood,ExterCond_TA,BldgType_Duplex,LotConfig_CulDSac,Alley_None,LotShape_IR2,Neighborhood_Edwards,BsmtFinType2_BLQ,RoofStyle_Gable,GarageCond_Po,Functional_Min2,LandSlope_Mod,ScreenPorch,ExterQual_Fa,Neighborhood_SawyerW,FireplaceQu_Po,LandContour_Lvl,MSSubClass_40,LandContour_HLS,RoofMatl_Tar&Grv,SaleType_ConLw,BsmtExposure_None,Neighborhood_BrDale,RoofStyle_Mansard,MiscVal,BldgType_TwnhsE,Alley_Pave,Exterior1st_WdShing,GarageType_CarPort,Fence_GdWo,Exterior1st_BrkFace,Condition2_Norm,BsmtFinType1_Unf,Heating_Grav,HouseStyle_SLvl,Foundation_Slab,BsmtExposure_Mn,MSSubClass_70,BsmtFinType2_Rec,Condition1_RRAe,Exterior2nd_BrkFace,HouseStyle_1.5Unf,Neighborhood_Mitchel,Electrical_FuseP,Neighborhood_NWAmes,MSSubClass_180,HouseStyle_2.5Unf,RoofStyle_Shed,BsmtFinType2_GLQ,LandSlope_Sev,MSSubClass_85,LotConfig_FR3,LotConfig_FR2,RoofMatl_WdShngl,BsmtHalfBath,Neighborhood_Blueste,Exterior1st_BrkComm,Neighborhood_Timber,Condition1_Norm,Neighborhood_SWISU,BldgType_2fmCon,Neighborhood_Veenker,Condition1_PosA,SaleCondition_Alloca,SaleType_ConLD,3SsnPorch,LotShape_IR3,Condition1_PosN,BsmtFinType1_LwQ,BsmtFinType1_BLQ,MSZoning_RH,Neighborhood_NPkVill,FireplaceQu_Fa
1114,5,1.0,833.0,833,326.0,1,1954,1955.0,1,833,0,90.0,0,0,4,1,2000,0,0,415.0,1,1,1,0,418.0,1,0,0,7,0,1,0,1,0,0,5400,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,1,0,0,1,1,1,1,2006,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,8,3.0,1734.0,1734,928.0,2,2007,2007.0,0,1734,0,93.0,1,1,7,0,2007,0,1,1004.0,0,0,0,1,730.0,0,0,0,5,1,0,1,1,0,0,12085,328.0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,3,1,1,0,0,0,1,0,0,1,0,1,1,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,8,2.0,408.0,1419,527.0,2,2002,2002.0,0,779,0,60.37936717070484,1,1,7,1,2002,1,1,353.0,0,0,0,0,55.0,0,0,640,5,1,0,1,1,0,0,7750,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,120,1,1,0,1,1,3,1,0,0,0,0,1,0,1,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,5,2.0,894.0,894,450.0,1,1967,1967.0,1,894,0,57.0,0,0,5,1,2003,0,0,702.0,1,1,0,1,192.0,0,0,0,7,0,1,1,0,0,0,9764,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1118,5,1.0,533.0,1601,300.0,1,1958,1958.0,1,1021,1,85.0,0,0,6,0,1987,0,0,0.0,1,1,0,0,533.0,0,0,580,6,0,1,0,1,0,1,13825,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,280,1,1,0,1,1,3,1,0,0,0,34,1,0,0,1,0,1,1,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,5,1.0,1040.0,1040,286.0,1,1959,1959.0,1,1040,1,70.0,0,0,6,0,1959,0,0,369.0,1,1,0,1,671.0,0,0,0,5,0,1,0,1,0,1,7560,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,140,1,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,2006,0,0,0,0,0,252,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1120,6,1.0,1012.0,1012,308.0,1,1920,1920.0,1,1012,1,59.0,0,0,6,0,1950,0,1,0.0,1,0,1,0,1012.0,1,0,0,5,0,0,0,1,1,1,8263,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,22,1,0,0,1,0,1,1,2007,1,0,0,0,0,112,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,7,3.0,1552.0,1552,782.0,2,2005,2005.0,0,1552,0,84.0,1,1,7,1,2006,1,0,24.0,0,1,0,1,1528.0,0,0,0,5,1,0,1,1,0,0,10084,196.0,0,0,0,1,1,0,0,1,0,0,1,0,0,144,1,1,0,1,0,3,1,0,0,1,20,1,0,0,1,0,1,0,2006,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,4,1.0,672.0,960,288.0,1,1956,1956.0,1,960,1,58.17948809983535,0,0,5,0,1956,0,0,0.0,1,1,1,0,672.0,0,0,0,3,0,1,0,0,0,0,8926,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,64,1,1,0,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,2009,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,5,0.0,698.0,698,0.0,1,1947,1965.8407643312103,1,698,1,50.0,0,0,4,0,2008,0,0,0.0,1,1,0,0,698.0,0,0,0,9,0,1,1,1,0,0,9405,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,200,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,7,2.0,384.0,1482,392.0,2,1992,1992.0,1,812,0,65.24170229357449,0,1,7,1,1992,1,1,0.0,0,0,0,1,384.0,0,0,670,5,0,0,0,0,0,0,9125,170.0,0,0,0,1,0,0,1,0,0,0,1,0,1,100,1,1,0,1,1,3,1,0,0,0,25,1,0,1,1,0,1,1,2007,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,4,2.0,1005.0,1005,672.0,1,1955,1977.0,1,1005,0,60.0,0,0,5,0,1955,0,1,0.0,1,0,1,0,1005.0,1,0,0,5,0,1,0,1,0,1,10434,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,7,3.0,1373.0,1555,660.0,2,2007,2007.0,0,1555,0,53.0,1,1,7,1,2007,1,1,0.0,0,0,0,1,1373.0,0,0,0,5,0,0,1,1,0,0,3684,130.0,0,0,0,1,0,0,0,0,0,0,1,0,1,143,1,1,0,1,1,2,1,0,0,0,20,1,0,0,1,0,1,1,2009,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,7,3.0,1530.0,1530,630.0,2,2004,2004.0,0,1530,0,182.0,1,1,7,1,2004,1,1,1300.0,0,0,0,1,230.0,0,0,0,5,1,0,1,0,0,0,14572,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,144,1,1,0,1,1,3,1,0,0,0,36,1,0,1,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,7,2.0,847.0,1959,434.0,2,2004,2004.0,0,847,0,59.0,1,1,8,1,2005,1,1,0.0,0,0,0,0,847.0,0,1,1112,5,0,0,1,0,0,0,11796,0.0,1,0,0,1,0,0,1,0,1,0,1,1,0,100,1,1,0,1,1,4,1,0,0,0,48,1,0,1,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,5,2.0,936.0,936,672.0,1,1980,1980.0,1,936,1,60.0,0,0,4,0,1980,1,0,936.0,0,1,1,0,0.0,1,0,0,5,1,1,0,1,0,1,7200,180.0,0,0,1,1,0,0,0,0,0,0,1,0,0,49,1,1,0,0,1,2,1,0,0,0,0,1,1,0,1,1,1,0,2007,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,4,2.0,1122.0,1981,576.0,2,1928,1981.0,1,1328,0,65.0,0,0,7,1,1950,0,2,622.0,1,0,1,0,500.0,1,0,653,3,0,0,0,1,0,1,7804,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,431,1,1,0,1,1,4,1,0,0,0,44,1,0,0,1,0,1,1,2009,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1131,5,0.0,974.0,974,0.0,1,1991,1982.5377358490566,1,974,1,63.0,0,1,5,0,1992,1,0,212.0,0,1,0,0,762.0,0,0,0,5,0,0,0,1,0,1,10712,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,28,1,0,0,1,0,1,0,2007,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,6,1.0,1008.0,2210,205.0,2,1880,1930.0,1,1178,0,90.0,0,0,8,0,1950,0,0,0.0,1,1,1,0,1008.0,1,0,1032,4,0,0,0,1,0,1,9900,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,1,0,0,0,48,1,0,0,1,1,1,0,2007,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,8,2.0,1128.0,2020,466.0,2,1995,1995.0,0,1142,0,80.0,1,1,8,1,1995,1,1,584.0,0,0,0,1,544.0,0,1,878,5,1,0,1,0,0,0,9828,0.0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,3,1,0,0,0,155,1,0,0,1,0,1,1,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,6,2.0,916.0,1600,460.0,2,1997,1997.0,1,916,1,57.0,0,1,7,0,1997,1,1,0.0,0,0,0,1,916.0,0,1,684,5,0,0,1,0,0,0,8773,0.0,1,0,0,1,0,0,1,0,0,0,1,1,1,100,1,1,0,1,1,3,1,0,0,0,38,1,0,1,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,6,1.0,960.0,986,180.0,1,1926,1926.0,1,986,1,60.0,0,0,5,0,1950,0,1,0.0,1,0,1,0,960.0,1,0,0,5,0,0,0,1,1,1,6180,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,1,0,0,0,128,1,0,0,1,0,1,1,2007,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,6,1.0,1032.0,1252,288.0,1,1950,1950.0,1,1032,1,80.0,0,0,6,0,1950,0,0,280.0,1,1,1,1,752.0,0,0,220,5,0,1,1,1,0,1,9600,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,2008,0,0,0,0,0,96,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1137,5,0.0,780.0,1020,0.0,1,1875,1968.1793103448276,1,780,1,54.0,0,0,6,0,1996,0,0,0.0,1,1,0,0,780.0,0,0,240,8,0,1,1,1,0,0,6342,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,1,2010,0,0,0,0,0,176,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,6,2.0,1567.0,1567,714.0,2,1977,1977.0,1,1567,0,77.33050285625828,0,1,5,1,1977,0,2,1567.0,1,0,0,1,0.0,0,0,0,5,0,0,0,0,0,1,9819,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,264,1,1,0,1,1,2,1,0,0,0,32,1,1,0,1,0,1,0,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,5,2.0,915.0,1167,495.0,1,1920,1972.0,1,1167,1,98.0,0,0,6,0,1950,0,1,645.0,1,0,1,0,270.0,1,0,0,5,0,0,0,0,1,1,8731,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,2007,0,0,0,0,0,216,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1140,5,2.0,952.0,952,840.0,1,1951,1988.0,1,952,1,60.0,0,0,4,0,1951,0,0,852.0,1,1,1,0,100.0,1,0,0,7,0,1,0,1,0,1,7350,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,5,2.0,780.0,1868,484.0,2,1976,1976.0,1,1088,0,71.1351731214539,0,0,9,1,1976,0,1,381.0,1,0,1,1,399.0,0,1,780,7,0,1,0,0,0,0,10304,44.0,0,0,0,1,0,0,1,0,0,0,1,1,1,448,1,1,0,1,1,4,1,0,0,0,96,1,0,0,1,0,1,1,2009,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1142,8,3.0,1466.0,2828,1052.0,3,2006,2006.0,0,1466,0,77.0,1,1,11,1,2007,0,1,1150.0,0,0,0,0,316.0,0,1,1362,5,1,0,1,1,0,0,9965,340.0,0,0,0,1,1,0,0,1,0,0,1,1,1,125,1,1,0,1,0,4,1,1,0,1,144,1,1,0,1,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,5,0.0,1006.0,1006,0.0,1,1959,1968.1793103448276,1,1006,1,62.03248147770507,0,0,5,0,1959,0,0,288.0,1,1,0,0,718.0,0,0,0,3,1,1,0,1,0,1,9000,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,24,1,0,0,1,0,1,1,2008,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,4,1.0,672.0,924,280.0,1,1941,1941.0,1,672,0,60.0,0,0,5,0,1950,1,0,348.0,0,1,1,0,324.0,1,0,252,4,0,0,0,1,0,0,12180,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0,1,1,2010,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
