,OverallQual,GarageCars,KitchenExterQual,GrLivArea,Baths,BsmtQual,YearBuiltRev,LotFrontage,1stFlrSF,HasPconc,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,HasFireplaces,NeighGroup_NNS,HeatingQC,HasOpenPorchSF,NeighGroup_BlueSwis,GarageFinish_Unf,GarageType_Detchd,GarageType_Attchd,GarageFinish_Fin,BsmtUnfSF,MSSubClass_60,2ndFlrSF,OverallCond,SaleCondition_Partial,NeighGroup_BEO,BsmtFinType1_GLQ,Foundation_CBlock,MSZoning_RM,GarageQual,GarageFinish_RFn,Exterior1st_VinylSd,HasMasVnrArea,Electrical_SBrkr,LotShape_Reg,HasWoodDeckSF,MasVnrType_None,Neighborhood_NAmes,LotArea,GarageCond,NeighGroup_C3,MSSubClass_30,Neighborhood_NridgHt,CentralAir_Y,NeighGroup_BNS,LotShape_IR1,NeighGroup_STV,PavedDrive_Y,HasVnrStone,Neighborhood_Somerst,HasGarageArea,Neighborhood_NoRidge,BedroomAbvGr,Neighborhood_Gilbert,HouseStyle_2Story,MasVnrType_BrkFace,BsmtExposure_Gd,MSZoning_RL,NeighGroup_BrMeadow,Neighborhood_MeadowV,Foundation_BrkTil,MSZoning_FV,Electrical_FuseA,Neighborhood_CollgCr,Neighborhood_OldTown,GarageType_BuiltIn,BsmtCond,BsmtFinType1_ALQ,BsmtExposure_None,Fence_MnPrv,MSSubClass_160,Neighborhood_BrkSide,Neighborhood_Edwards,MSSubClass_50,Neighborhood_BrDale,Exterior1st_Wd Sdng,BsmtExposure_No,SaleType_COD,Neighborhood_NWAmes,BsmtExposure_Av,Neighborhood_NPkVill,ExterCond,LandContour_Bnk,EnclosedPorch,IsDuplex
1049,4,1.0,7.0,930,1.0,0,71,60.0,930,0,2006,6,0.0,0,0,5,0,0,1,1,0,0,0.0,0,0,7,0,1,0,1,0,3,0,0,0,1,1,0,1,0,11100,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
505,5,2.0,6.0,1960,2.0,3,77,60.0,960,0,1952,10,0.0,0,0,4,0,0,1,1,0,0,960.0,0,1000,5,0,1,0,1,1,3,0,0,1,1,1,0,0,0,7596,3,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,1
1319,4,1.0,6.0,948,1.0,3,79,75.0,948,1,1954,5,492.0,0,0,5,0,0,1,0,1,0,372.0,0,0,5,0,1,0,0,0,3,0,0,1,1,1,0,0,0,10215,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3,1,0,0
1255,6,1.0,6.0,1367,1.0,3,56,52.0,959,0,1950,6,425.0,1,0,3,0,0,1,1,0,0,459.0,0,408,6,0,1,0,0,1,3,0,0,0,0,1,0,1,0,6240,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0
405,4,2.0,6.0,1620,3.0,3,101,71.2583307612865,1620,0,1993,8,1116.0,1,0,5,1,1,1,0,1,0,165.0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,1,1,0,9991,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
317,8,3.0,8.0,1959,2.5,4,131,75.0,1088,1,2006,8,0.0,1,0,5,1,0,0,0,1,0,1088.0,1,871,5,0,0,0,0,0,3,1,1,0,1,1,1,1,0,9000,3,0,0,0,1,0,0,1,1,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
183,7,2.0,7.0,2082,2.5,4,128,63.0,1362,1,2003,6,0.0,0,0,5,1,0,1,1,0,0,1362.0,0,720,5,0,1,0,0,1,3,0,1,0,1,1,1,1,0,11426,3,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
1120,6,1.0,6.0,1012,1.0,3,45,59.0,1012,0,1950,6,0.0,1,0,3,1,0,1,1,0,0,1012.0,0,0,5,0,0,0,0,1,3,0,0,0,0,1,0,1,0,8263,3,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,112,0
1351,6,2.0,6.0,1716,1.5,3,87,70.0,858,0,1962,8,319.0,1,0,5,1,1,0,0,1,1,539.0,1,858,6,0,0,0,1,0,3,0,0,1,1,0,0,0,1,9247,3,0,0,0,1,0,1,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
609,4,1.0,6.0,1029,2.0,3,86,61.0,1029,0,1961,5,903.0,0,0,4,0,1,1,0,1,0,126.0,0,0,5,0,0,0,1,0,3,0,1,1,1,1,1,0,0,7943,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0
626,5,1.0,6.0,1422,1.0,3,85,70.04746153650802,1422,0,1978,6,0.0,1,0,3,0,1,0,0,1,0,978.0,0,0,5,0,0,0,1,0,3,1,0,0,1,0,0,1,1,12342,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,36,0
485,5,1.0,8.0,1113,1.0,3,75,80.0,1113,0,2007,5,607.0,1,0,4,1,1,1,0,1,0,506.0,0,0,7,0,0,0,1,0,3,0,0,0,1,1,0,1,1,9600,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,120,0
278,9,3.0,10.0,2121,2.5,5,131,107.0,2121,1,2007,8,0.0,1,1,5,1,0,0,0,1,1,2121.0,0,0,5,1,0,0,0,0,3,0,0,1,1,1,1,0,0,14450,3,0,0,1,1,0,0,0,1,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
630,5,1.0,8.0,1750,1.0,2,5,50.0,1089,0,1991,8,0.0,0,0,3,0,0,1,1,0,0,636.0,0,661,6,0,1,0,0,1,2,0,1,0,0,1,0,1,0,9000,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,293,0
20,8,3.0,8.0,2376,3.5,5,130,101.0,1158,1,2006,9,0.0,1,1,5,1,0,0,0,0,0,1158.0,1,1218,5,1,0,0,0,0,3,1,1,1,1,0,1,0,0,14215,3,0,0,1,1,0,1,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
170,5,2.0,6.0,1382,1.5,3,66,68.47206310591316,854,0,1950,7,360.0,0,0,3,0,0,1,1,0,0,360.0,0,0,6,0,1,0,1,1,3,0,0,0,1,0,1,1,0,12358,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
901,5,1.0,6.0,1306,2.0,3,82,64.0,1306,0,2000,5,860.0,0,0,3,0,1,1,1,0,0,132.0,0,0,7,0,0,0,1,0,3,0,0,0,1,0,0,1,1,8712,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1039,4,1.0,6.0,630,2.0,4,95,21.0,630,0,1970,3,509.0,0,0,3,0,0,1,0,1,0,121.0,0,0,4,0,0,1,1,1,3,0,0,0,1,1,0,1,0,1477,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
176,6,2.0,7.0,2060,3.0,4,113,97.0,1164,1,1989,8,831.0,1,0,3,1,0,1,0,1,0,320.0,1,896,5,0,0,1,0,0,3,0,0,1,1,0,0,0,0,10029,3,1,0,0,1,0,1,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
327,6,1.0,6.0,1383,1.5,3,85,80.0,1383,0,1960,7,565.0,0,0,3,1,1,0,0,1,0,818.0,0,0,5,0,0,0,1,0,3,1,0,1,1,1,0,0,1,11600,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
706,7,2.0,7.0,1824,3.0,4,96,182.324355359512,1824,0,2002,5,1219.0,1,0,3,1,0,1,0,1,0,424.0,0,0,5,0,0,1,1,0,3,0,0,1,1,0,1,0,0,115149,3,1,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1222,6,1.0,6.0,1846,2.0,3,74,78.0,1168,0,1950,7,196.0,1,0,5,0,1,1,0,1,0,844.0,0,678,6,0,0,0,1,0,3,0,0,1,1,1,0,0,1,10496,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0
470,8,2.0,8.0,1502,2.5,4,110,72.15090442357004,1502,1,1985,4,368.0,0,1,3,1,0,0,0,1,0,0.0,0,0,5,0,0,1,0,0,3,1,0,0,1,0,0,1,0,6820,3,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1342,8,2.0,8.0,2169,2.5,4,127,76.72625535986151,1284,1,2002,7,0.0,1,0,5,1,0,0,0,1,0,1284.0,1,885,5,0,0,0,0,0,3,1,1,1,1,1,1,0,0,9375,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
266,6,2.0,6.0,1511,3.5,4,122,70.0,802,1,1997,8,714.0,1,0,4,1,0,0,0,1,1,88.0,1,709,5,0,0,1,0,0,3,0,1,0,1,0,1,1,0,11207,3,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
615,6,2.0,7.0,1054,2.0,3,88,80.0,1054,1,1963,6,763.0,0,0,5,0,1,0,0,1,0,173.0,0,0,7,0,0,1,0,0,3,1,0,1,1,1,1,0,1,8800,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
130,7,2.0,7.0,2157,2.5,3,91,88.0,1216,0,1966,8,445.0,1,0,5,1,1,0,0,1,1,479.0,1,941,6,0,0,0,1,0,3,0,0,1,1,1,1,0,1,14200,3,0,0,0,1,0,0,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
865,5,2.0,6.0,1002,2.0,3,95,66.17548762768415,1002,0,1970,5,828.0,0,0,3,0,1,1,1,0,0,174.0,0,0,6,0,0,0,1,0,3,0,0,1,1,0,0,0,1,8750,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1403,8,3.0,8.0,1464,3.0,4,132,49.0,1464,1,2007,6,929.0,0,0,5,1,0,1,0,1,0,556.0,0,0,5,0,0,1,0,0,3,0,1,1,1,0,1,0,0,15256,3,0,0,0,1,0,1,1,1,1,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1347,8,3.0,8.0,1776,3.0,5,131,93.0,1776,1,2007,7,80.0,1,0,5,0,0,0,0,1,1,1652.0,0,0,5,1,0,1,0,0,3,0,1,1,1,0,0,0,0,15306,3,0,0,0,1,0,1,1,1,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
489,4,1.0,7.0,630,2.0,4,95,21.0,630,0,2002,3,515.0,0,0,3,0,0,1,0,1,0,115.0,0,0,8,0,0,1,1,1,3,0,0,0,1,1,0,1,0,1526,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
606,5,2.0,7.0,1040,2.0,4,121,82.0,1040,1,1996,6,732.0,0,0,4,0,0,1,1,0,0,308.0,0,0,5,0,0,1,0,0,3,0,1,0,1,0,1,1,0,12464,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
1217,8,2.0,8.0,1314,3.0,4,134,72.0,1314,1,2009,6,936.0,0,0,5,1,0,0,0,1,0,364.0,0,0,5,1,0,1,0,0,3,1,0,1,1,1,1,0,0,8640,3,0,0,0,1,0,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1164,5,2.0,7.0,1432,2.5,4,103,82.69685872849692,1432,1,1978,5,680.0,1,0,5,1,0,1,0,1,0,289.0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,1,1,0,16157,3,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
416,6,2.0,6.0,1400,1.5,3,103,74.0,672,0,1978,6,209.0,1,0,3,0,1,0,0,1,1,463.0,1,728,7,0,0,0,1,0,3,0,0,1,1,1,0,0,0,7844,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
152,6,2.0,6.0,1993,2.5,3,96,77.77156917307704,1097,0,1971,8,416.0,1,0,4,1,0,0,0,1,0,409.0,1,896,5,0,0,0,1,0,3,1,0,1,1,0,0,0,0,14803,3,0,0,0,1,1,1,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
889,6,2.0,6.0,1505,2.0,3,78,128.0,1505,0,1953,6,1024.0,1,0,5,0,1,0,0,1,0,481.0,0,0,4,0,0,0,1,0,3,1,0,1,1,1,0,0,1,12160,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
849,6,2.0,7.0,1855,2.5,3,101,80.0,1094,0,1994,7,0.0,1,0,5,1,0,0,0,1,0,528.0,0,761,7,0,0,0,1,0,3,1,0,1,1,1,1,0,0,9600,3,0,0,0,1,0,0,1,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
279,7,2.0,6.0,2022,2.5,4,102,83.0,1156,0,1977,8,392.0,1,0,5,1,0,0,0,1,1,768.0,1,866,5,0,0,0,1,0,3,0,0,1,1,1,1,0,0,10005,3,1,0,0,1,0,0,0,1,0,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1034,5,1.0,5.0,954,1.0,2,63,50.0,954,1,1950,5,0.0,1,0,5,0,0,1,0,0,0,920.0,0,0,7,0,0,0,0,0,2,0,0,0,1,1,0,1,0,6305,3,1,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0
269,6,1.0,6.0,1113,2.5,3,101,67.86893703372026,1113,0,1976,6,751.0,1,0,3,1,0,0,0,1,0,392.0,0,0,7,0,1,0,1,0,3,1,0,1,1,0,1,0,0,7917,4,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0
96,7,2.0,8.0,1588,2.0,4,124,78.0,1588,1,1999,6,1162.0,0,0,5,1,0,0,0,1,0,426.0,0,0,5,0,0,0,0,0,3,1,1,1,1,0,1,0,0,10264,3,1,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
210,5,0.0,6.0,864,2.0,3,50,67.0,864,0,1950,5,468.0,0,0,3,0,0,0,0,0,0,396.0,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,5604,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,96,0
569,5,2.0,6.0,943,2.0,4,104,65.49046065943034,943,0,1979,4,943.0,1,0,3,0,1,1,1,0,0,0.0,0,0,5,0,0,1,1,0,3,0,0,0,1,0,1,1,1,7032,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1410,7,2.0,8.0,1840,3.5,4,126,79.0,944,1,2001,6,666.0,0,0,5,1,0,0,0,1,0,278.0,1,896,5,0,0,1,0,0,3,1,1,0,1,1,0,1,0,12420,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
871,6,2.0,7.0,1682,2.5,4,123,70.0,804,1,1998,7,505.0,0,0,5,1,0,0,0,1,0,299.0,1,878,5,0,0,1,0,0,3,1,1,1,1,1,0,0,0,8750,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
532,5,1.0,6.0,827,1.0,0,80,60.0,827,0,2007,5,0.0,1,0,5,0,1,1,1,0,0,0.0,0,0,7,0,0,0,0,0,3,0,1,0,1,1,0,1,1,7200,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1407,5,0.0,6.0,833,2.0,3,110,59.77771093999913,833,0,1985,5,625.0,0,0,5,0,1,0,0,0,0,208.0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8780,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1356,5,1.0,6.0,892,1.0,3,91,63.01217386221766,892,0,1966,5,340.0,0,0,3,0,1,0,0,1,0,524.0,0,0,5,0,0,0,1,0,3,1,0,1,1,1,0,0,1,9477,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1099,7,2.0,6.0,1601,2.0,4,103,82.0,1601,0,1978,7,704.0,1,0,3,0,0,0,0,1,0,567.0,0,0,5,0,0,0,1,0,3,1,0,1,1,0,0,0,0,11880,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0
712,8,2.0,8.0,1228,3.0,4,113,40.0,1228,1,1989,5,767.0,1,1,4,1,0,0,0,1,1,461.0,0,0,5,0,0,1,0,0,3,0,0,0,1,0,1,1,0,4671,3,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
77,5,1.0,6.0,1285,2.0,3,73,50.0,1072,0,2001,6,336.0,0,0,3,0,0,1,1,0,0,295.0,0,213,5,0,1,0,1,1,3,0,0,0,1,1,0,1,0,8635,3,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,0
263,5,2.0,6.0,1316,2.0,3,54,50.0,926,0,2001,6,234.0,0,0,3,0,0,1,1,0,0,0.0,0,0,7,0,1,0,0,1,3,0,0,0,1,1,0,1,0,5500,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0
1455,6,2.0,6.0,1647,2.5,4,124,62.0,953,1,2000,7,0.0,1,0,5,1,0,0,0,1,0,953.0,1,694,5,0,0,0,0,0,3,1,1,0,1,1,0,1,0,7917,3,0,0,0,1,1,0,0,1,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
149,5,1.0,6.0,1344,1.0,4,61,59.908869151933416,896,0,1950,7,0.0,0,0,4,1,0,1,1,0,0,896.0,0,448,4,0,1,0,0,1,2,0,0,0,0,1,1,1,0,6240,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0
469,6,2.0,8.0,1710,2.5,4,118,76.0,832,1,1993,7,426.0,0,0,5,1,0,0,0,1,0,406.0,1,878,5,0,0,1,0,0,3,1,0,1,1,0,1,0,0,9291,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
564,7,2.0,8.0,2295,3.5,4,117,76.34105276571614,1166,1,2000,9,728.0,1,1,5,1,0,0,0,1,0,367.0,1,1129,5,0,0,1,0,0,3,1,0,0,1,0,0,1,0,13346,3,0,0,0,1,0,1,0,1,0,0,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
461,7,2.0,8.0,1135,2.0,4,61,60.0,575,1,2007,6,350.0,0,0,5,0,1,0,1,0,0,0.0,0,560,9,0,0,0,0,0,3,1,0,0,1,1,1,1,0,7200,3,0,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0
1277,6,2.0,6.0,1724,2.5,4,92,85.45721905148424,1724,0,1976,7,528.0,1,0,2,0,0,0,0,1,0,1152.0,0,0,5,0,0,0,1,0,3,1,0,1,1,0,0,0,0,17871,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0
896,4,1.0,6.0,951,1.0,3,61,50.0,951,0,1950,6,285.0,0,0,5,1,0,1,1,0,0,666.0,0,0,6,0,0,0,0,1,3,0,0,0,1,1,0,1,0,8765,3,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0
1345,4,1.0,5.0,960,1.0,3,45,50.0,960,1,1950,5,250.0,0,0,4,0,0,1,1,0,0,710.0,0,0,4,0,1,0,0,1,3,0,0,0,0,1,0,1,0,6000,3,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,168,0
695,6,2.0,7.0,1137,3.0,4,112,54.0,1137,0,1987,5,980.0,1,0,4,0,0,1,0,1,0,92.0,0,0,6,0,0,1,1,0,3,0,0,1,1,0,1,0,0,13811,3,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1175,8,2.0,8.0,2872,2.5,4,117,85.0,2129,1,2000,9,700.0,1,1,5,1,0,0,0,1,1,983.0,0,743,5,0,0,1,0,0,3,0,0,1,1,1,0,0,0,10678,3,0,0,0,1,0,0,0,1,0,0,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
928,8,2.0,9.0,1788,2.0,4,126,81.67158957760226,1788,1,2001,7,0.0,1,0,5,1,0,0,0,1,0,1753.0,0,0,5,0,0,0,0,0,3,1,1,0,1,1,1,1,0,11838,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1326,3,0.0,7.0,774,1.0,3,56,70.0,774,0,2006,6,544.0,0,0,5,0,0,0,0,0,0,0.0,0,0,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4270,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,286,0
1214,5,1.0,6.0,999,2.0,3,87,69.0,999,0,1962,6,784.0,0,0,3,1,1,1,0,1,0,141.0,0,0,5,0,0,0,1,0,3,0,0,0,1,0,1,1,1,10205,3,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
586,6,1.0,5.0,838,2.0,3,43,55.0,838,0,2000,5,210.0,0,0,5,0,0,0,1,0,1,0.0,0,0,7,0,1,0,0,0,3,0,0,0,1,1,0,1,0,10267,3,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,112,0
1372,7,2.0,7.0,2097,3.5,4,123,75.0,1108,1,1998,8,975.0,1,0,5,1,0,0,1,0,0,133.0,1,989,6,0,0,1,0,0,3,1,1,0,1,1,1,1,0,9750,3,1,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
