,OverallQual,GarageCars,GrLivArea,Baths,1stFlrSF,ExterQual_TA,ExterQual_Gd,KitchenQual_TA,LotFrontage,YearRemodAdd,TotRmsAbvGrd,FireplaceQu_None,BsmtFinSF1,KitchenQual_Gd,BsmtQual_TA,BsmtQual_Gd,GarageType_Attchd,GarageFinish_Unf,GarageFinish_Fin,BsmtUnfSF,HeatingQC_Ex,GarageType_Detchd,MSSubClass_60,OverallCond,2ndFlrSF,Foundation_CBlock,BsmtFinType1_GLQ,BsmtQual_Ex,KitchenQual_Ex,Exterior1st_VinylSd,HeatingQC_TA,MasVnrType_None,LotArea,GarageFinish_RFn,MSZoning_RM,ExterQual_Ex,LotShape_Reg,GarageCond_TA,MSSubClass_30,CentralAir_Y,FireplaceQu_TA,LotShape_IR1,Neighborhood_NAmes,FireplaceQu_Gd,SaleCondition_Partial,BedroomAbvGr,GarageQual_None,Neighborhood_NoRidge,MSZoning_RL,Electrical_SBrkr,PavedDrive_Y,HouseStyle_2Story,Neighborhood_CollgCr,Neighborhood_Somerst,Neighborhood_NridgHt,Foundation_BrkTil,Neighborhood_Gilbert,MasVnrType_BrkFace,BsmtFinType1_ALQ,Electrical_FuseA,Fence_None,Fence_MnPrv,BsmtExposure_None,Exterior1st_Wd Sdng,Neighborhood_OldTown,FireplaceQu_Ex,LotConfig_CulDSac,MSZoning_FV,Neighborhood_NWAmes,Neighborhood_MeadowV,Neighborhood_IDOTRR,Exterior1st_AsbShng,MSSubClass_50,BsmtFinSF2,GarageQual_Fa,Exterior1st_CemntBd,PavedDrive_P,KitchenQual_Fa,GarageType_BuiltIn,Alley_Grvl,Neighborhood_Edwards,EnclosedPorch,LowQualFinSF,Neighborhood_Mitchel,ExterCond_Fa,MSSubClass_160,Neighborhood_Sawyer,Heating_Grav,BsmtQual_Fa,HeatingQC_Fa,Neighborhood_BrkSide,LotConfig_FR2,MSZoning_RH,LandContour_Bnk,Alley_Pave,FireplaceQu_Fa,MSSubClass_90,MSSubClass_180,HeatingQC_Gd,BsmtCond_Fa,Exterior2nd_Stucco,BsmtCond_TA,BsmtFinType2_ALQ,Exterior1st_Plywood,Condition1_Artery,BsmtExposure_Gd,BldgType_1Fam,BsmtExposure_No,Neighborhood_BrDale,Neighborhood_ClearCr,HouseStyle_SFoyer,LotShape_IR2,PoolQC_Ex,GarageType_CarPort,BsmtFinType1_Rec,BsmtExposure_Av,GarageQual_Gd,Fence_GdWo,MiscFeature_None,Foundation_Slab,FireplaceQu_Po,BsmtFinType1_LwQ,Condition2_Norm,BsmtFinType1_Unf,ScreenPorch,GarageCond_Po,Exterior2nd_Brk Cmn,Functional_Mod,Fence_MnWw,MSSubClass_40,ExterQual_Fa,Neighborhood_Timber,MSSubClass_85,MSZoning_C (all),GarageQual_Ex,GarageType_2Types,SaleType_ConLI,BsmtFinType2_Unf,RoofStyle_Gable,GarageType_Basment,MSSubClass_80,BsmtHalfBath,Neighborhood_NPkVill,Condition1_Feedr,BldgType_2fmCon,Electrical_FuseF,BsmtFinType1_BLQ,Functional_Min2,RoofStyle_Flat,Condition1_RRNn,GarageCond_Fa,MSSubClass_45,Neighborhood_StoneBr,3SsnPorch
1234,5,0.0,1964,1.5,1024,1,0,1,55.0,1950,7,1,0.0,0,1,0,0,0,0,940.0,0,0,0,6,940,0,0,0,0,0,1,1,8525,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
123,6,2.0,1199,2.0,1199,0,1,0,55.0,1993,5,1,300.0,1,0,1,1,0,0,899.0,1,0,0,5,0,0,1,0,0,0,0,1,7892,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
138,8,3.0,1852,2.5,1004,0,1,0,73.0,2000,7,0,668.0,1,0,1,1,0,1,336.0,1,0,1,5,848,0,1,0,0,1,0,0,9066,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
879,5,1.0,864,2.0,864,0,1,1,58.04723066418956,2005,6,1,646.0,0,1,0,1,1,0,218.0,1,0,0,8,0,1,0,0,0,1,0,0,7000,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1075,7,1.0,1740,1.5,960,1,0,1,75.0,1984,6,0,410.0,0,1,0,1,1,0,390.0,0,0,0,6,780,1,0,0,0,0,1,1,13125,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
732,7,2.0,2031,2.5,1153,0,1,0,75.0,1999,8,0,252.0,1,0,1,1,0,1,901.0,1,0,1,5,878,0,0,0,0,1,0,0,11404,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
624,6,2.0,1790,3.0,1012,1,0,1,80.0,1972,8,0,247.0,0,1,0,1,0,0,485.0,0,0,1,5,778,1,0,0,0,1,0,1,10400,1,0,0,1,1,0,1,1,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
784,6,0.0,1484,2.0,742,1,0,1,35.0,2001,9,0,0.0,0,1,0,0,0,0,742.0,1,0,0,6,742,1,0,0,0,0,0,1,6300,0,1,0,1,0,0,1,0,0,0,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
182,5,1.0,1340,1.0,1340,1,0,1,60.0,2006,7,0,0.0,0,0,0,1,0,0,0.0,1,0,0,6,0,0,0,0,0,0,0,0,9060,1,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,180
617,6,2.0,832,1.0,832,1,0,0,59.0,1954,4,1,0.0,1,1,0,0,1,0,832.0,0,1,0,6,0,1,0,0,0,0,0,1,7227,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
690,6,2.0,848,2.0,848,0,1,0,60.171065757588146,2004,3,0,697.0,1,0,1,1,0,0,151.0,1,0,0,5,0,0,1,0,0,1,0,0,4426,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1280,7,2.0,1573,3.0,1573,0,1,0,67.0,2002,6,1,788.0,1,0,1,1,0,0,785.0,1,0,0,5,0,0,1,0,0,1,0,0,9808,1,0,0,0,1,0,1,0,1,0,0,0,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
240,8,2.0,1566,3.0,1566,0,1,0,75.0,2008,7,1,1078.0,1,0,1,1,0,0,488.0,1,0,0,5,0,0,1,0,0,1,0,0,9000,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
458,8,1.0,1666,1.0,833,1,0,0,58.04737299064985,1996,7,0,0.0,1,1,0,0,1,0,588.0,0,1,0,7,833,0,0,0,0,0,0,1,5100,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
681,5,1.0,1520,1.0,848,1,0,1,55.0,2000,6,1,182.0,0,1,0,0,1,0,611.0,1,1,0,5,672,0,0,0,0,1,0,1,4500,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
465,7,2.0,1414,2.0,1414,0,1,0,67.63416376224974,2004,6,0,0.0,1,0,1,1,0,1,1375.0,1,0,0,5,0,0,0,0,0,1,0,0,3072,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1187,8,3.0,1624,3.0,1624,0,1,0,89.0,1995,5,0,1456.0,1,0,1,1,0,0,168.0,1,0,0,5,0,0,1,0,0,0,0,1,12461,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1191,8,2.0,1441,2.5,764,0,1,0,24.0,2000,5,1,0.0,1,0,1,0,1,0,776.0,1,1,0,5,677,0,0,0,0,0,0,0,2645,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
145,6,2.0,1709,2.0,970,0,1,0,24.0,2006,7,1,0.0,1,0,1,0,1,0,970.0,1,1,0,5,739,0,0,0,0,1,0,0,2522,0,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
206,5,1.0,1696,1.5,1696,1,0,1,40.0,1962,8,0,0.0,0,1,0,1,0,0,1140.0,0,0,0,5,0,1,0,0,0,0,1,1,13673,1,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1212,4,1.0,672,2.0,672,1,0,1,50.0,1950,4,1,344.0,0,1,0,1,1,0,328.0,0,0,0,6,0,1,0,0,0,0,1,1,9340,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1266,7,1.0,1889,1.5,964,0,0,1,60.0,1950,9,0,0.0,0,1,0,0,1,0,925.0,0,1,0,4,925,1,0,0,0,0,1,1,10120,0,1,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
324,7,2.0,2978,2.5,1898,0,1,0,96.0,2007,11,0,0.0,1,0,1,0,0,1,710.0,1,0,0,7,1080,1,0,0,0,0,0,0,11275,0,0,0,1,1,0,1,0,0,1,1,0,5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
657,7,1.0,1502,1.5,851,1,0,1,60.0,2000,6,0,0.0,0,0,1,1,0,0,776.0,0,0,0,6,651,0,0,0,0,0,1,1,7200,1,0,0,1,1,0,1,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1332,4,1.0,816,2.0,816,1,0,1,67.0,1958,3,0,690.0,0,1,0,0,1,0,126.0,1,1,0,6,0,1,0,0,0,0,0,1,8877,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
714,6,2.0,1479,2.5,725,0,1,0,70.2472293091015,2005,6,1,533.0,1,1,0,1,0,0,192.0,1,0,1,8,754,1,1,0,0,0,0,0,13517,1,0,0,0,1,0,1,0,1,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1346,7,2.0,2156,2.0,2156,1,0,1,93.76059797826491,2003,9,0,297.0,0,1,0,1,0,0,1203.0,0,0,0,7,0,1,0,0,0,0,1,1,20781,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,290
1381,6,2.0,2117,2.5,2117,1,0,1,80.67315960319507,1970,7,0,865.0,0,1,0,1,0,1,340.0,1,0,0,7,0,1,0,0,0,0,0,1,12925,0,0,0,0,1,0,1,0,1,1,1,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
79,5,2.0,1230,1.5,682,1,0,1,60.0,1981,5,1,0.0,0,1,0,0,1,0,440.0,0,1,0,6,548,0,0,0,0,0,0,1,10440,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1328,6,2.0,2792,2.0,1584,0,1,1,60.0,1950,8,0,493.0,0,0,1,0,1,0,1017.0,1,1,0,7,1208,0,0,0,0,0,0,1,10440,0,1,0,1,1,0,1,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,480,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
687,7,2.0,1102,2.5,551,0,1,0,53.8561057145648,2004,4,1,239.0,1,0,1,0,1,0,312.0,1,1,0,5,551,0,1,0,0,0,0,1,5105,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
166,5,1.0,1867,2.0,1867,0,1,1,80.61834571137565,1993,7,0,379.0,0,1,0,1,0,1,470.0,1,0,0,5,0,1,0,0,0,0,0,1,10708,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
229,7,2.0,1555,2.0,1555,0,1,0,43.0,2006,7,0,16.0,1,0,1,1,0,1,1357.0,1,0,0,5,0,0,1,0,0,1,0,0,3182,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1409,7,2.0,2093,2.5,1236,1,0,1,46.0,1991,7,0,0.0,0,0,1,1,0,1,791.0,0,0,1,6,857,1,0,0,0,0,0,0,20544,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1291,5,1.0,1302,2.5,630,1,0,1,21.0,1972,6,1,231.0,0,1,0,0,1,0,399.0,0,1,0,7,672,1,0,0,0,0,1,0,1680,0,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
740,5,2.0,1432,2.0,768,1,0,1,60.0,2002,7,1,0.0,0,0,0,0,1,0,264.0,1,1,0,7,664,0,0,0,0,0,0,1,9600,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,2.0,1610,3.0,1610,1,0,0,76.0807267369555,2001,6,0,1200.0,1,1,0,1,0,0,410.0,0,0,0,7,0,0,0,0,0,0,0,0,10603,1,0,0,0,1,0,1,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
